Date,url,code,Company,Description
2016/09/11,airbnb.com,Airbnb ,Airbnb ,"Airbnb is the world's largest marketplace for space, and we keep getting bigger every day.  With 10 million nights booked and counting, we're constantly tackling challenges in search algorithms, payments, fraud prevention, and growth — all while maintaining a beautiful user experience.  We want to build solutions to these problems that are scalable, performant, and elegant, and we're looking for talented people to help us do just that."
2017/03/11,airbnb.com,Airbnb ,Airbnb ,"Airbnb is the world's largest marketplace for space, and we keep getting bigger every day.  With 10 million nights booked and counting, we're constantly tackling challenges in search algorithms, payments, fraud prevention, and growth — all while maintaining a beautiful user experience.  We want to build solutions to these problems that are scalable, performant, and elegant, and we're looking for talented people to help us do just that."
2017/11/14,airbnb.com,Airbnb ,Airbnb ,"Airbnb is the world's largest marketplace for space, and we keep getting bigger every day.  With 10 million nights booked and counting, we're constantly tackling challenges in search algorithms, payments, fraud prevention, and growth — all while maintaining a beautiful user experience.  We want to build solutions to these problems that are scalable, performant, and elegant, and we're looking for talented people to help us do just that."
2018/02/11,airbnb.com,Airbnb ,Airbnb ,"Airbnb is the world's largest marketplace for space, and we keep getting bigger every day.  With 10 million nights booked and counting, we're constantly tackling challenges in search algorithms, payments, fraud prevention, and growth — all while maintaining a beautiful user experience.  We want to build solutions to these problems that are scalable, performant, and elegant, and we're looking for talented people to help us do just that."
2018/09/11,airbnb.com,Airbnb ,Airbnb ,"Airbnb is the world's largest marketplace for space, and we keep getting bigger every day.  With 10 million nights booked and counting, we're constantly tackling challenges in search algorithms, payments, fraud prevention, and growth — all while maintaining a beautiful user experience.  We want to build solutions to these problems that are scalable, performant, and elegant, and we're looking for talented people to help us do just that."
2019/07/16,airbnb.com,Airbnb ,Airbnb ,"Airbnb is the world's largest marketplace for space, and we keep getting bigger every day.  With 10 million nights booked and counting, we're constantly tackling challenges in search algorithms, payments, fraud prevention, and growth — all while maintaining a beautiful user experience.  We want to build solutions to these problems that are scalable, performant, and elegant, and we're looking for talented people to help us do just that."
2019/11/12,airbnb.com,Airbnb ,Airbnb ,"Airbnb is the world's largest marketplace for space, and we keep getting bigger every day.  With 10 million nights booked and counting, we're constantly tackling challenges in search algorithms, payments, fraud prevention, and growth — all while maintaining a beautiful user experience.  We want to build solutions to these problems that are scalable, performant, and elegant, and we're looking for talented people to help us do just that."
2020/10/13,airbnb.com,Airbnb ,Airbnb ,"Airbnb is the world's largest marketplace for space, and we keep getting bigger every day.  With 10 million nights booked and counting, we're constantly tackling challenges in search algorithms, payments, fraud prevention, and growth — all while maintaining a beautiful user experience.  We want to build solutions to these problems that are scalable, performant, and elegant, and we're looking for talented people to help us do just that."
2020/10/29,airbnb.com,Airbnb ,Airbnb ,"Airbnb is the world's largest marketplace for space, and we keep getting bigger every day.  With 10 million nights booked and counting, we're constantly tackling challenges in search algorithms, payments, fraud prevention, and growth — all while maintaining a beautiful user experience.  We want to build solutions to these problems that are scalable, performant, and elegant, and we're looking for talented people to help us do just that."
2011/05/19,amazon.com,Amazon,Amazon,"Amazon, a Fortune 500 company based in Seattle, Washington, is the global leader in e-commerce.  In 2000, they began to offer its best-of-breed e-commerce platform to other retailers and to individual sellers.  Now, big-name retailers work with Amazon Services to power their e-commerce offerings from end-to-end, including technology services, merchandising, customer service, and order fulfillment.  This evolution of Amazon from Web site to e-commerce partner to development platform is driven by the spirit of innovation that is part of the company's DNA.  E-commerce is still in its infancy.  In the years to come, you'll see Amazon create new technologies, expand into more geographies and continue to improve the lives of shoppers and sellers around the world.  "
2014/07/17,amazon.com,Amazon,Amazon,Amazon Web Services offers a complete set of infrastructure and application services that enable you to run virtually everything in the cloud: from enterprise applications and big data projects to social games and mobile apps. One of the key benefits of cloud computing is the opportunity to replace up-front capital infrastructure expenses with low variable costs that scale with your business. 
2015/02/17,amazon.com,Amazon,Amazon,"When Amazon. com launched in 1995, it was with the mission “to be Earth’s most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the lowest possible prices. ”This goal continues today, but Amazon’s customers are worldwide now, and have grown to include millions of Consumers, Sellers, Content Creators, and Developers & Enterprises.  Each of these groups has different needs, and we always work to meet those needs, innovating new solutions to make things easier, faster, better, and more cost-effective. Amazon’s evolution from Web site to e-commerce and publishing partner to development platform is driven by the spirit of innovation that is part of the company’s DNA.  The world’s brightest technology minds come to Amazon to research and develop new technologies that improve the lives of our customers: shoppers, sellers, content creators, and developers around the world.  Because that's what being Earth's most customer-centric company is all about, and it's still Day One at Amazon. "
